#,name,address,city,phone,email,website,category
285,Công Ty TNHH Hóa Chất Haili,"B65, Làng Chuyên Gia The Oasis 1, P. An Phú, TP. Thuận An, ",Bình Dương,(0274) 3777532                                 ,s6002@hailichem.com                               ,http://hailichem.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
286,Công Ty TNHH Vật Tư Khoa học Kỹ thuật  & Dịch Vụ Bách Khoa,"Số 28 Đường Nguyễn Viết Xuân, P. Hưng Dũng, TP. Vinh, ",Nghệ An,"(0238) 3568768 , Hotline: 0912 686.016         ",vattubk.com@gmail.com                             ,http://vattukhkt.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
287,Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Phạm Phú Gia,"95/20/20 Chiến Lược - KP 16 - P Bình Trị Đông -  Q. Bình Tân, ",Tp. Hồ Chí Minh (TPHCM),,phamphugia2011@gmail.com                          ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
288,Phương Anh T.P - DNTN Thương Mại,"19 Khu Phố 3, Đường 13, P. Tân Kiểng, Q. 7, ",Tp. Hồ Chí Minh (TPHCM),(028) 37712940                                ,phuonganhtp04@yahoo.com                           ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
289,Công Ty Cổ Phần Đầu Tư Phát Triển DULUC,"Trụ sở: 28 Ngõ Hội Vũ, Tràng Thi, P. Hàng Bông, Q. Hoàn Kiếm, ",Hà Nội,"(024) 66737306, Hotline:  0913 563 668        ",dulucjsc@gmail.com                                ,http://sonximya.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
290,Công Ty TNHH Sản Xuất - Thương Mại Nguyễn Phát,"60 Hoa Bằng, P. Tân Sơn Nhì, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),"(028) 38130105, 38122186, 0903749678          ",phuquy1809@gmail.com                              ,http://nguyenphat.znn.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
291,Công Ty Cổ Phần Hóa Chất & Thiết Bị Miền Bắc,"350/1, Đường Kim Giang, P. Đại Kim, Q. Hoàng Mai, ",Hà Nội,(024) 38688026                                ,jsc@hn.vnn.vn                                     ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
292,Công Ty TNHH Thiên Đỉnh Phong,"Số 112/6A, Đường Võ Nguyên Giáp,  Tân Cang, X. Phước Tân, TP. Biên Hòa, ",Đồng Nai,0907898552                              ,"anhoangtinh@gmail.com, thiendinhphong@gmail.com   ",http://www.thiendinhphong.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
293,Công Ty Cổ Phần Thương Mại Và Công Nghiệp Việt Tiến,"Số 2, Ngõ 12, Phố Trần Quý Kiên, P. Dịch Vọng, Q. Cầu Giấy, ",Hà Nội,(024) 62813438                                ,buinguyenvj@gmail.com                             ,http://viettienco.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
294,Doanh Nghiệp Tư Nhân Thành Phát,"451- 453 Núi Thành, Q. Hải Châu, ",Tp. Đà Nẵng,(0236) 3617257                                 ,honguyet202@yahoo.com                             ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
295,Công Ty TNHH Thương Mại Tân Phúc,"391/16 Điện Biên Phủ, P. 25, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 35120045                                ,ctytanphuc391@vnn.vn                              ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
296,Công Ty TNHH Hưng Long,"63/9 Đường 3/2, P. 11, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 38344018                                ,hunglong@hunglongchem.com.vn                      ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
297,Công Ty TNHH Kỹ Thuật Hóa Học Sao Mai,"Số DM7-4 Khu Đất Làng Nghề Dệt Lụa, P. Vạn Phúc, Q. Hà Đông, ",Hà Nội,0982931084                              ,hoachatsaomai@gmailcom                            ,http://hoachatsaomai.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
298,Công ty TNHH Hóa Chất 247,"48/17 Đường TX25, P. Thạnh Xuân, Q. 12, ",Tp. Hồ Chí Minh (TPHCM),(028) 22533547                                ,hoachat247@gmail.com                              ,http://hoachat247.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
299,Công Ty TNHH Thương Mại Duy Thành,"172/124 An Dương Vương, P. 16. Q. 8, ",Tp. Hồ Chí Minh (TPHCM),(028) 38127173                                ,hoachatduythanh@gmail.com                         ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
300,Công Ty CP Hóa Chất Thăng Long,"167 An Trạch, P. Ô Chợ Dừa, Q. Đống Đa, ",Hà Nội,(024) 3736 8656                               ,thinhdk@thanglongchem.com                         ,http://thanglongchem.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
301,Công Ty Cổ Phần Hóa Chất Công Nghệ Mới Việt Nam,"Số 1, Ngõ 76/7, Phố An Dương, Q. Tây Hồ, ",Hà Nội,(024) 38645883                                ,vietnamchemtech@gmail.com                         ,http://www.vietnamchemtech.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
302,Công Ty Cổ Phần Công Nghệ Hóa Chất Châu Âu,"766A/21 Lạc Long Quân, P. 9, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),0909150140                              ,ectechjsc@gmail.com                               ,http://eurofluxmetal.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
303,Công Ty Cổ Phần Thương Mại Sản Xuất Bến Thành,"Số 9 Đường 32, P. 6, Q. 4 ",Tp. Hồ Chí Minh (TPHCM),"(028) 39413505, 0989611345                    ",benthanh@benthanhtrade.com                        ,http://benthanhtrade.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
304,Công Ty TNHH TM XNK Hồng Vĩnh Phát TCC,"15 Đường 12, KDC Ấp 5 Xã Phong Phú, Huyện Bình Chánh, ",Tp. Hồ Chí Minh (TPHCM),(028) 37580912                                ,hongvinhphattcc@gmail.com	                        ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
305,Văn Phòng Đại Diện - Công Ty TNHH Behn Meyer,"Phòng 3, Tầng2, Ttâm Quốc Tế, 17 Ngô Quyền, Q. Hoàn Kiếm, ",Hà Nội,(024) 39361238                                ,info@behnmeyer-vietnam.com                        ,http://www.behnmeyer.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
306,Công Ty Cổ Phần Xuất Nhập Khẩu Hóa Chất Đại Việt,"Số 101/21, C7C Đường Phạm Hùng, X. Bình Hưng, H. Bình Chánh, ",Tp. Hồ Chí Minh (TPHCM),0935516538                              ,lienhe@hoachatdaiviet.com                         ,http://hoachatdaiviet.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
307,Bắc Đuống - Công Ty TNHH Bắc Đuống,"2234 Khu Phố 1, Quốc Lộ 1A, P. Tân Chánh Hiệp, Q. 12, ",Tp. Hồ Chí Minh (TPHCM),(028) 38911034                                ,bacduongsg@yahoo.com                              ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
308,Công Ty TNHH Đầu Tư Thương Mại Dịch Vụ Quốc Tế Kim Phát,"323A Lê Quang Định, P. 5, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 62719616                                ,"kimphathoachat@gmail.com, kimphatchem@gmail.com   ",http://hoachatkimphat.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
309,Trí Dũng - Công Ty TNHH Sản Xuất Thương Mại Xây Dựng & Dịch Vụ Trí Dũng,"57/7 ấp Nam Lân, X. Bà Điểm, H. Hóc Môn, ",Tp. Hồ Chí Minh (TPHCM),(028) 38832837                                ,tridungtdc@yahoo.com                              ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
310,Công Ty TNHH AVCO,"Đường Số 2, KCN Nhơn Trạch 1, H. Nhơn Trạch, ",Đồng Nai,(08) 22100254                                ,avcochem@avcochem.com.vn                          ,http://www.avcochem.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
311,Công Ty TNHH Thương Mại Dịch Vụ Phú Hoài,"Số 81, Đường 12D, Chân Phúc Cẩm , P. Long Thạnh Mỹ, Q. 9, ",Tp. Hồ Chí Minh (TPHCM),(028) 37330559                                ,info@hoachatphuhoai.com                           ,http://hoachatphuhoai.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
312,Toàn Hóa - Công Ty TNHH Thương Mại Sản Xuất Dịch Vụ Toàn Hóa,"62/6 Khu Bàu Cát, P. 14, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 38494089                                ,allchems@hcm.vnn.vn                               ,http://allchems.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
313,Kiên Cường - Công Ty TNHH Sản Xuất Thương Mại & Dịch Vụ Hóa Chất,"86A Trần Thái Tông, P. 15, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 38159502                                ,cuong.kcchem@hcm.fpt.vn                           ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
314,Công Ty TNHH MTV Xây Dựng Thương Mại Dịch Vụ An Phú QN,"120 Nguyễn Xí, P. 26, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 35118586                                ,anphuqn.com@gmail.com                             ,http://anphuqn.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
315,Công Ty TNHH Hóa Chất An Phú Cường,"23/7H ấp Mới 1, H. Hóc Môn, ",Tp. Hồ Chí Minh (TPHCM),(028) 66846645                                ,hung@anphucuongvn.com                             ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
316,Công Ty TNHH Đầu Tư Thương Mại Dịch Vụ Quốc Tế Kim Phát,"323A Lê Quang Định, P. 5, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 62719616                                ,"kimphathoachat@gmail.com, kimphatchem@gmail.com   ",http://hoachatkimphat.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
317,Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Thanh Bình,"153 Tạ Uyên, P. 4, Q. 11, ",Tp. Hồ Chí Minh (TPHCM),(028) 39552703                                ,lcddanh347@yahoo.com                              ,http://www.thabico.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
318,Công Ty TNHH Hưng Long,"63/9 Đường 3/2, P. 11, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 38344018                                ,hunglong@hunglongchem.com.vn                      ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
319,Văn Phòng Đại Diện - Công Ty TNHH Behn Meyer,"Phòng 3, Tầng2, Ttâm Quốc Tế, 17 Ngô Quyền, Q. Hoàn Kiếm, ",Hà Nội,(024) 39361238                                ,info@behnmeyer-vietnam.com                        ,http://www.behnmeyer.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
320,Công Ty TNHH Đồng Lộc,"126/15, Đường HT35, P. Hiệp Thành, Q. 12, ",Tp. Hồ Chí Minh (TPHCM),(028) 66602285                                ,tiendongloc@gmail.com                             ,http://donglocvn.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
321,Công Ty TNHH Sản Xuất Thương Mại Hóa Chất Đại Dương,"30/10A Ấp Hậu Lân, Xã Bà Điểm, Huyện Hóc Môn, ",Tp. Hồ Chí Minh (TPHCM),(028) 35901054                                ,info@oceans.vn                                    ,http://oceans.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
322,Hóa Chất Danh Hưng Phát  - Công Ty TNHH Danh Hưng Phát,"26D/1 Lạc Long Quân, P. 3, Q. 11, ",Tp. Hồ Chí Minh (TPHCM),"(028) 62643477, 070.761.9677                  ",info@danhhungphat.com                             ,http://danhhungphat.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
323,Công Ty TNHH AVCO,"Đường Số 2, KCN Nhơn Trạch 1, H. Nhơn Trạch, ",Đồng Nai,(08) 22100254                                ,avcochem@avcochem.com.vn                          ,http://www.avcochem.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
324,Hóa Chất Công Nghiệp Bình Phước - Công Ty TNHH MTV Thương Mại Và Dịch Vụ Bình Phước,"Thôn Xuân Phú, X. Hòa Sơn, H. Hòa Vang, ",Tp. Đà Nẵng,"HOTLINE: 0905 914 014,  0935 793 534    ",trungpt42@gmail.com                               ,http://hoachatdanang.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
325,Công Ty TNHH Thương Mại Dịch Vụ 3V,"99 Trần Trọng Cung, Q. 7, ",Tp. Hồ Chí Minh (TPHCM),(028) 38731554                                ,mail.3v@gmail.com                                 ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
326,Công ty TNHH sản xuất và đầu tư phát triển Tân Minh Phát,"Số 84, Ngõ 199, Đường Hồ Tùng Mậu, Q. Nam Từ Liêm, ",Hà Nội,0979606457                              ,tanminhphatvn@gmail.com                           ,http://hoachatxulybemat.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
327,Công Ty TNHH Vật Tư Khoa học Kỹ thuật  & Dịch Vụ Bách Khoa,"Số 28 Đường Nguyễn Viết Xuân, P. Hưng Dũng, TP. Vinh, ",Nghệ An,"(0238) 3568768 , Hotline: 0912 686.016         ",vattubk.com@gmail.com                             ,http://vattukhkt.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
328,Bách Khoa - Công Ty TNHH Bách Khoa,"Ki ốt Số 6-334 Tô Hiến Thành, P. 14, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 38657107                                ,bkchem1@yahoo.com                                 ,http://www.hoachatbachkhoa.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
329,Công Ty TNHH Thiên Đỉnh Phong,"Số 112/6A, Đường Võ Nguyên Giáp,  Tân Cang, X. Phước Tân, TP. Biên Hòa, ",Đồng Nai,0907898552                              ,"anhoangtinh@gmail.com, thiendinhphong@gmail.com   ",http://www.thiendinhphong.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
330,Thiết Bị Thí Nghiệm CEMACO - Công Ty TNHH Cemaco Việt Nam - Chi Nhánh Cần Thơ,"87B1 Ung Văn Khiêm, P. Cái Khế, Q. Ninh Kiều, ",TP. Cần Thơ,(0292) 382 5576                                ,cemacocantho@gmail.com                            ,http://cemacocantho.bizz.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
331,Công Ty TNHH Hóa Chất Và Phân Bón Đại Việt,"81 Đường Số 3, P. 11, Q. Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),(028) 35892234                                ,sales@daivietcorp.com                             ,http://www.daivietcorp.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
332,Công Ty TNHH Titan,"B11B, Tổ 84, Hoàng Cầu, P. Ô Chợ Dừa, Q. Đống Đa, ",Hà Nội,(024) 35132759                                ,titangroup@gmail.com                              ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
333,Công Ty TNHH Thương Mại Sương Mai,"27 Đồng Khởi, P. Tân An, Q. Ninh Kiều, ",Tp. Cần Thơ,(0292) 3833629                                 ,hoachatsuongmai@yahoo.com.vn                      ,http://hoachatsuongmai.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
334,Công Ty TNHH  Hóa Chất NanoChem,"602 Cộng Hòa, Phường 13, Tân Bình ",Tp. Hồ Chí Minh (TPHCM),(028) 62974514/ 62974554                      ,trungvh@nanochem.vn                               ,http://www.nanochem.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
335,Nghi Sơn - Công Ty TNHH Thương Mại Hóa Chất Nghi Sơn,"153/2E Nguyễn Thượng Hiền, P. 6, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 35152918                                ,nghisonchem@hcm.vnn.vn                            ,http://nghisonchemical.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
336,Công Ty TNHH Hóa Chất Và Môi Trường Aureole Mitani - Chi Nhánh Hải Dương,"Lô XN46.46-3, KCN. Đại An, TP. Hải Dương, ",Hải Dương,(0220) 3555225                                 ,pthien@aureole-net.com.vn                         ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
337,Công Ty TNHH Thương Mại Mai Long,"Tòa Nhà Golden King, 15 Nguyễn Lương Bằng, P. Tân Phú, Q. 7, ",Tp. Hồ Chí Minh (TPHCM),"0917810986, 0972790001                  ",info@mailongchemical.com                          ,http://mailongchemical.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
338,Công Ty TNHH Công Nghệ Lý Hùng,"Ngõ 75, Đường Phúc Lợi, Q. Long Biên, ",Hà Nội,0904813814                              ,hoachatlyhung@gmail.com                           ,http://lyhung.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
339,Công Ty Cổ Phần Xuất Nhập Khẩu Hóa Chất Và Thiết Bị Kim Ngưu  - Chi Nhánh Cần Thơ,"Số 254, Đường. Võ Văn Kiệt, Q. Bình Thủy, ",TP. Cần Thơ,(071) 03731154                                ,vietchem-cantho@vietchem.com.vn                   ,http://vietchem.com.vn <br> hoachat.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
340,Tân Trường Quang - Công Ty TNHH Thương Mại Hóa Chất Tân Trường Quang,"72/2 Dương Đức Hiền, P. Tây Thạnh, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),,tantruongquanghc@vnn.vn                           ,http://www.tantruongquanghc.znn.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
341,Công Ty TNHH  Sipoly,"Lô A9, KDC Hòa Thuận, P. Hòa Thuận, TP. Tam Kỳ, ",Quảng Nam,0905 111 363                            ,sipoly@yahoo.com.vn                               ,http://moitruonghoachatsipoly.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
342,Công Ty TNHH Kỹ Thuật An Kim,"64/8 Dương Đức Hiền, P. Tây Thạnh, Q.Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),(028) 62679522                                ,congtyankim@gmail.com                             ,http://akitech.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
343,Công Ty CP Gemachem Việt Nam,"Số 203 Ngô Gia Tự, P. Đức Giang, Q. Long Biên, ",Hà Nội,(024) 39233254                                ,ban.gmchem@gmail.com                              ,http://gemachem.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
344,Công Ty Sika Hữu Hạn Việt Nam,"Đường Số 10, Khu Công Nghiệp Nhơn Trạch 1, X. Phước Thiền, H. Nhơn Trạch, ",Đồng Nai,(0251) 3560700                                 ,sikavietnam@vn.sika.com                           ,http://vnn.sika.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
345,Công Ty TNHH Xuất Nhập Khẩu Hóa Chất Sinh Hòa,"152A/12 Hồ Học Lãm, P. An Lạc, Q. Bình Tân, ",Tp. Hồ Chí Minh (TPHCM),(028) 62697602                                ,hoan.sinhhoa@gmail.com                            ,http://hoachatsinhhoa.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
346,Công Ty Cổ Phần Xuất Nhập Khẩu Hóa Chất Toàn Thắng,"26/4 Nguyễn Văn Lượng, P. 6, Q. Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),(028) 38951478	                               ,yte@cungcaphoachat.com	                           ,http://hoachatyte.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
347,Công Ty TNHH Thương Mại Dịch Vụ Xuất Nhập Khẩu Phạm Phú Gia,"95/20/20 Chiến Lược - KP 16 - P Bình Trị Đông -  Q. Bình Tân, ",Tp. Hồ Chí Minh (TPHCM),,phamphugia2011@gmail.com                          ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
348,Công Ty TNHH Hóa Chất Thân Thiện,"Số 98, Phố Ngụy Như Kon Tum, P. Nhân Chính, Q. Thanh Xuân, ",Hà Nội,091228025                               ,hoachatthanthien@gmail.com                        ,http://hoachatthanthien.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
349,Công Ty TNHH Việt Nhất,"140 (271) Phan Anh, P. Tân Thới Hòa, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),(028) 39613288                                ,service@vietnhat.net                              ,http://www.vietnhat.net,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
350,Công Ty TNHH Thương Mại Dịch Vụ Tam Trần,"405/17 Xô Viết Nghệ Tĩnh, P. 24, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 38990895                                ,tamtranco@hcm.fpt.vn                              ,http://tamtranco.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
351,Công Ty Công Nghiệp Hóa Chất Inchemco,"14 Lô 26D, Khu Đô Thị Ngã Năm Sân Bay Cát Bi, Q. Ngô Quyền, ",Tp. Hải Phòng,(0225) 3761675                                 ,inchemco@hn.vnn.vn                                ,http://www.inchemco.com.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
352,Đại Hưng - Công Ty TNHH Hóa Chất Đại Hưng,,Tp. Hồ Chí Minh (TPHCM),,"daihungchemical@gmail.com, daihungchem@gmail.com  ",http://daihungchem.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
353,Công Ty TNHH Thương Mại Xuất Nhập Khẩu Khang Hiếu Thịnh,"89/21 Thái Phiên, P. 2, Q. 11, ",Tp. Hồ Chí Minh (TPHCM),(028) 22122173                                ,ctykht@yahoo.com.vn                               ,http://www.mercvn.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
354,Nguyên Vạn Thành - Công Ty TNHH Nguyên Vạn Thành,"183-185 Tạ Uyên, P. 4, Q. 11, ",Tp. Hồ Chí Minh (TPHCM),(028) 38550835                                ,hongphuong_vthanh@yahoo.com                       ,http://nguyenvanthanhchemicals.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
355,Công Ty TNHH Sản Xuất Thương Mại Dịch Vụ Bão Trắng,,Tp. Hồ Chí Minh (TPHCM),(028) 39819642                                ,info@baotrang.vn                                  ,http://www.baotrang.vn,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
356,Dow Chemical Vietnam,"503, 5F, 106 Nguyễn Văn Trỗi, P.8, Q. Phú Nhuận, ",Tp. Hồ Chí Minh (TPHCM),(028) 39990008                                , ,http://www.dow.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
357,Hòa Vân - DNTN Thương Mại Dịch Vụ,"343/14 Tạ Quang Bửu, P. 2, Q. 8, ",Tp. Hồ Chí Minh (TPHCM),(028) 38515434                                ,hoa_van@hcm.vnn.vn                                ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
358,Phúc Khang An - Công Ty TNHH Thương Mại Sản Xuất Phúc Khang An,"30/63/1A Lâm Văn Bền, P. Tân Kiểng, Q. 7, ",Tp. Hồ Chí Minh (TPHCM),(028) 38720016                                , ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
359,A.R.C - Công Ty TNHH Thương Mại A.R.C,"430/1 Nguyễn Tất Thành, P. 18, Q. 4, ",Tp. Hồ Chí Minh (TPHCM),(028) 39404792                                ,arcltd@viettel.vn                                 ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
360,Nhật Hóa - Công Ty TNHH Nhật Hóa,"42 Nguyễn An Ninh, P. 14, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 35108619                                ,xuanluu@sopuravn.com                              ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
361,Khánh Hưng - Công Ty TNHH Khánh Hưng,"6 Nguyễn Văn Quá, P. Đông Hưng Thuận, Q. 12, ",Tp. Hồ Chí Minh (TPHCM),(028) 35924126                                , ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
362,Tico - Công Ty Cổ Phần Tico,"45 Cửu Long, P. 2, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 38486254                                ,ticovietnam@ticovietnam.com.vn                    ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
363,Thế Vượng - Công Ty TNHH Thương Mại Dịch Vụ Thế Vượng,"Tầng1, 996 Nguyễn Trãi, P. 14, Q. 5, ",Tp. Hồ Chí Minh (TPHCM),(028) 38552513                                , ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
364,BASF Singapore - Vpđd Công ty TNHH BASF Singapore,"Phòng 606, Tầng6, Tòa Nhà Hà Nội Towers, 49 Hai Bà Trưng, Q. Hoàn Kiếm, ",Hà Nội,(024) 38256804                                ,basf-hanoi@hn.vnn.vn                              ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
365,Tiến Hưng - Công Ty Cổ Phần Thương Mại Tiến Hưng,"142A-17-18-19 Lũy Bán Bích, P. Phú Thạnh, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),(028) 39731193                                ,tienhungco@saigonnet.vn                           ,http://www.tienhungco.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
366,Tây Nam Việt - Công Ty Cổ Phần Hóa Dầu,"Cao ốc Yoco, 41 Nguyễn Thị Minh Khai, P. Bến Nghé, Q. 1, ",Tp. Hồ Chí Minh (TPHCM),(028) 62969687                                ,info@taynamviet.com                               ,http://www.taynamviet.com,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
367,Hà Nội - Công Ty Cổ Phần Xuất Nhập Khẩu Thiết Bị & Hóa Chất Hà Nội,"119 A25 P. Nghĩa Tân, Q. Cầu Giấy, ",Hà Nội,(024) 37910087                                , ,,"Hóa Chất - Sản Xuất, Nhập Khẩu Và Phân Phối Hóa Chất"
